"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|688565|fgenesh3_kg.LG_4_#_890_#_Locus_4380_Transcript_1/4_Confidence_0.500",77.7601137845601,-2.76621962727628,0.353399048301822,-7.82746767589985,4.97794569995405e-15,2.11225554156091e-12
"jgi|Lacbi2|647187|estExt_Genewise1.C_LG_4_t50067",396.373783734017,-5.13933058754118,0.47546412561333,-10.8090817175989,3.11775299412515e-27,1.37887822420175e-23
"jgi|Lacbi2|657870|estExt_fgenesh1_kg.C_LG_4_t10352",82.7624159109917,-3.56372772811179,0.523306006726152,-6.81002641343022,9.75808278662144e-12,2.39759708172025e-09
"jgi|Lacbi2|657832|estExt_fgenesh1_kg.C_LG_4_t10297",97.7644214525545,-2.45628172409028,0.344377790701315,-7.13252070956184,9.85472436609154e-13,2.90561073087339e-10
"jgi|Lacbi2|292422|Lacbi1.estExt_fgenesh2_pg.C_30255",253.980584179609,-2.39966507658332,0.330793172158855,-7.25427632294339,4.03814988686012e-13,1.3067846999722e-10
"jgi|Lacbi2|704717|estExt_fgenesh3_kg.C_LG_4_t20215",454.875835790179,-2.52357113267519,0.283312345352223,-8.90738146104364,5.22520246378295e-19,4.07811684055719e-16
"jgi|Lacbi2|308731|Lacbi1.eu2.Lbscf0003g03700",150.901232489633,0.653473840496366,0.184120627667078,3.5491614860121,0.00038646000096664,0.00808762033568673
"jgi|Lacbi2|592148|e_gw1.4.1406.1",20.8526387598247,-2.15149266638309,0.517963927428707,-4.15375000545618,3.27070499660353e-05,0.00118244452029797
"jgi|Lacbi2|322670|Lacbi1.fgenesh3_pg.C_scaffold_3000287",53.5978231318529,-2.12506878252142,0.358087453378828,-5.93449662217925,2.94748399642864e-09,3.76030939082838e-07
"jgi|Lacbi2|704679|estExt_fgenesh3_kg.C_LG_4_t20156",145.738975800879,-0.938725059511346,0.268124813191792,-3.50107492229698,0.00046338555105393,0.00923153076784316
"jgi|Lacbi2|688324|fgenesh3_kg.LG_4_#_649_#_Locus_1693_Transcript_5/14_Confidence_0.425",234.764883538772,0.721879258492662,0.187103371170085,3.85818413627857,0.00011423257443413,0.00320430824015231
"jgi|Lacbi2|308780|Lacbi1.eu2.Lbscf0003g04190",20.8293664010542,-2.51096104856368,0.509053183731457,-4.93261043995023,8.11378754986268e-07,5.27714378488128e-05
"jgi|Lacbi2|308796|Lacbi1.eu2.Lbscf0003g04350",131.464301558554,-2.55608809788897,0.468340957475087,-5.45775050653122,4.82204566961435e-08,4.56992156746023e-06
"jgi|Lacbi2|688281|fgenesh3_kg.LG_4_#_606_#_Locus_4355_Transcript_2/3_Confidence_0.818",194.706198306761,-0.611398564749692,0.170143560168656,-3.59342759810385,0.000326356362325307,0.00708690051609194
"jgi|Lacbi2|704573|estExt_fgenesh3_kg.C_LG_4_t20007",139.288061542451,-1.62895351864745,0.309465598770749,-5.26376283864163,1.41136490785419e-07,1.12807166249454e-05
"jgi|Lacbi2|245054|Lacbi1.e_gww1.3.81.1",136.366084030101,-1.25026225237858,0.321072447985015,-3.89401912317602,9.85968718902374e-05,0.00283770780095373
"jgi|Lacbi2|182815|Lacbi1.estExt_GeneWisePlus_human.C_30670",2111.29815152142,0.960298031747158,0.229613484640187,4.18223708965516,2.88654723191424e-05,0.00106979633164911
"jgi|Lacbi2|704531|estExt_fgenesh3_kg.C_LG_4_t10444",133.620409866018,-0.689822659326069,0.18309602152091,-3.76754586798758,0.000164860256875816,0.00420647286197755
